CodigoDANEEntidad,NombreEntidad,Año,Población,pop_input
63000,Quindío,2005,9556642.0,9556642.0
63000,Quindío,2006,9742439.0,9742439.0
63000,Quindío,2007,9277846.0,9277846.0
63000,Quindío,2008,9410216.0,9410216.0
63000,Quindío,2009,9544437.0,9544437.0
63000,Quindío,2010,9678229.0,9678229.0
63000,Quindío,2011,9811944.0,9811944.0
63000,Quindío,2012,9944895.0,9944895.0
63000,Quindío,2013,10077276.0,10077276.0
63000,Quindío,2014,10208848.0,10208848.0
63000,Quindío,2015,10339646.0,10339646.0
63000,Quindío,2016,10469515.0,10469515.0
63000,Quindío,2017,10598631.0,10598631.0
63000,Quindío,2018,10726971.0,10726971.0
63000,Quindío,2019,10854621.0,10854621.0
63000,Quindío,2020,10466083.0,10466083.0
63000,Quindío,2021,10605306.0,10605306.0
63000,Quindío,2022,10705678.0,10705678.0
63000,Quindío,2023,10803604.0,10803604.0
63000,Quindío,2024,10756663.0,10756663.0
63001,Armenia,2002,275873.0,275873.0
63001,Armenia,2003,277521.0,277521.0
63001,Armenia,2004,316301.0,316301.0
63001,Armenia,2005,321378.0,321378.0
63001,Armenia,2006,326373.0,326373.0
63001,Armenia,2007,286544.0,286544.0
63001,Armenia,2008,285713.0,285713.0
63001,Armenia,2009,287306.0,287306.0
63001,Armenia,2010,288908.0,288908.0
63001,Armenia,2011,290480.0,290480.0
63001,Armenia,2012,292045.0,292045.0
63001,Armenia,2013,293605.0,293605.0
63001,Armenia,2014,295143.0,295143.0
63001,Armenia,2015,296683.0,296683.0
63001,Armenia,2016,298199.0,298199.0
63001,Armenia,2017,299712.0,299712.0
63001,Armenia,2018,301224.0,301224.0
63001,Armenia,2019,302723.0,302723.0
63001,Armenia,2020,304764.0,304764.0
63001,Armenia,2021,308463.0,308463.0
63001,Armenia,2022,312551.0,312551.0
63001,Armenia,2023,316926.0,316926.0
63001,Armenia,2024,309474.0,309474.0
63111,Buenavista,2002,3316.0,3316.0
63111,Buenavista,2003,3221.0,3221.0
63111,Buenavista,2004,5743.0,5743.0
63111,Buenavista,2005,5832.0,5832.0
63111,Buenavista,2006,5919.0,5919.0
63111,Buenavista,2007,3023.0,3023.0
63111,Buenavista,2008,3012.0,3012.0
63111,Buenavista,2009,2989.0,2989.0
63111,Buenavista,2010,2959.0,2959.0
63111,Buenavista,2011,2932.0,2932.0
63111,Buenavista,2012,2911.0,2911.0
63111,Buenavista,2013,2886.0,2886.0
63111,Buenavista,2014,2859.0,2859.0
63111,Buenavista,2015,2833.0,2833.0
63111,Buenavista,2016,2805.0,2805.0
63111,Buenavista,2017,2779.0,2779.0
63111,Buenavista,2018,2758.0,2758.0
63111,Buenavista,2019,2730.0,2730.0
63111,Buenavista,2020,3129.0,3129.0
63111,Buenavista,2021,3166.0,3166.0
63111,Buenavista,2022,3208.0,3208.0
63111,Buenavista,2023,3253.0,3253.0
63111,Buenavista,2024,3237.0,3237.0
63130,Calarca,2002,72535.0,72535.0
63130,Calarca,2003,72931.0,72931.0
63130,Calarca,2004,81098.0,81098.0
63130,Calarca,2005,82420.0,82420.0
63130,Calarca,2006,83719.0,83719.0
63130,Calarca,2007,74928.0,74928.0
63130,Calarca,2008,74846.0,74846.0
63130,Calarca,2009,75235.0,75235.0
63130,Calarca,2010,75628.0,75628.0
63130,Calarca,2011,76022.0,76022.0
63130,Calarca,2012,76415.0,76415.0
63130,Calarca,2013,76819.0,76819.0
63130,Calarca,2014,77201.0,77201.0
63130,Calarca,2015,77603.0,77603.0
63130,Calarca,2016,77987.0,77987.0
63130,Calarca,2017,78385.0,78385.0
63130,Calarca,2018,78779.0,78779.0
63130,Calarca,2019,79174.0,79174.0
63130,Calarca,2020,74890.0,74890.0
63130,Calarca,2021,75796.0,75796.0
63130,Calarca,2022,76803.0,76803.0
63130,Calarca,2023,77878.0,77878.0
63130,Calarca,2024,76398.0,76398.0
63190,Circasia,2002,26710.0,26710.0
63190,Circasia,2003,26945.0,26945.0
63190,Circasia,2004,28353.0,28353.0
63190,Circasia,2005,28840.0,28840.0
63190,Circasia,2006,29317.0,29317.0
63190,Circasia,2007,28012.0,28012.0
63190,Circasia,2008,28170.0,28170.0
63190,Circasia,2009,28414.0,28414.0
63190,Circasia,2010,28660.0,28660.0
63190,Circasia,2011,28905.0,28905.0
63190,Circasia,2012,29150.0,29150.0
63190,Circasia,2013,29393.0,29393.0
63190,Circasia,2014,29642.0,29642.0
63190,Circasia,2015,29897.0,29897.0
63190,Circasia,2016,30143.0,30143.0
63190,Circasia,2017,30394.0,30394.0
63190,Circasia,2018,30655.0,30655.0
63190,Circasia,2019,30914.0,30914.0
63190,Circasia,2020,29060.0,29060.0
63190,Circasia,2021,29413.0,29413.0
63190,Circasia,2022,29802.0,29802.0
63190,Circasia,2023,30220.0,30220.0
63190,Circasia,2024,29650.0,29650.0
63212,Córdoba,2002,5581.0,5581.0
63212,Córdoba,2003,5524.0,5524.0
63212,Córdoba,2004,7649.0,7649.0
63212,Córdoba,2005,7759.0,7759.0
63212,Córdoba,2006,7868.0,7868.0
63212,Córdoba,2007,5301.0,5301.0
63212,Córdoba,2008,5394.0,5394.0
63212,Córdoba,2009,5375.0,5375.0
63212,Córdoba,2010,5374.0,5374.0
63212,Córdoba,2011,5350.0,5350.0
63212,Córdoba,2012,5345.0,5345.0
63212,Córdoba,2013,5325.0,5325.0
63212,Córdoba,2014,5317.0,5317.0
63212,Córdoba,2015,5305.0,5305.0
63212,Córdoba,2016,5296.0,5296.0
63212,Córdoba,2017,5286.0,5286.0
63212,Córdoba,2018,5268.0,5268.0
63212,Córdoba,2019,5249.0,5249.0
63212,Córdoba,2020,5739.0,5739.0
63212,Córdoba,2021,5807.0,5807.0
63212,Córdoba,2022,5884.0,5884.0
63212,Córdoba,2023,5967.0,5967.0
63212,Córdoba,2024,5934.0,5934.0
63272,Filandia,2002,12828.0,12828.0
63272,Filandia,2003,12855.0,12855.0
63272,Filandia,2004,15024.0,15024.0
63272,Filandia,2005,15206.0,15206.0
63272,Filandia,2006,15389.0,15389.0
63272,Filandia,2007,12954.0,12954.0
63272,Filandia,2008,13070.0,13070.0
63272,Filandia,2009,13108.0,13108.0
63272,Filandia,2010,13161.0,13161.0
63272,Filandia,2011,13213.0,13213.0
63272,Filandia,2012,13255.0,13255.0
63272,Filandia,2013,13310.0,13310.0
63272,Filandia,2014,13357.0,13357.0
63272,Filandia,2015,13412.0,13412.0
63272,Filandia,2016,13465.0,13465.0
63272,Filandia,2017,13520.0,13520.0
63272,Filandia,2018,13580.0,13580.0
63272,Filandia,2019,13628.0,13628.0
63272,Filandia,2020,12259.0,12259.0
63272,Filandia,2021,12405.0,12405.0
63272,Filandia,2022,12570.0,12570.0
63272,Filandia,2023,12746.0,12746.0
63272,Filandia,2024,12654.0,12654.0
63302,Génova,2002,10122.0,10122.0
63302,Génova,2003,9971.0,9971.0
63302,Génova,2004,12499.0,12499.0
63302,Génova,2005,12611.0,12611.0
63302,Génova,2006,12730.0,12730.0
63302,Génova,2007,9433.0,9433.0
63302,Génova,2008,9063.0,9063.0
63302,Génova,2009,8884.0,8884.0
63302,Génova,2010,8710.0,8710.0
63302,Génova,2011,8539.0,8539.0
63302,Génova,2012,8380.0,8380.0
63302,Génova,2013,8225.0,8225.0
63302,Génova,2014,8074.0,8074.0
63302,Génova,2015,7921.0,7921.0
63302,Génova,2016,7772.0,7772.0
63302,Génova,2017,7631.0,7631.0
63302,Génova,2018,7487.0,7487.0
63302,Génova,2019,7351.0,7351.0
63302,Génova,2020,7447.0,7447.0
63302,Génova,2021,7536.0,7536.0
63302,Génova,2022,7636.0,7636.0
63302,Génova,2023,7743.0,7743.0
63302,Génova,2024,7773.0,7773.0
63401,La Tebaida,2002,31064.0,31064.0
63401,La Tebaida,2003,31879.0,31879.0
63401,La Tebaida,2004,29819.0,29819.0
63401,La Tebaida,2005,30315.0,30315.0
63401,La Tebaida,2006,30802.0,30802.0
63401,La Tebaida,2007,34749.0,34749.0
63401,La Tebaida,2008,35888.0,35888.0
63401,La Tebaida,2009,36722.0,36722.0
63401,La Tebaida,2010,37553.0,37553.0
63401,La Tebaida,2011,38427.0,38427.0
63401,La Tebaida,2012,39338.0,39338.0
63401,La Tebaida,2013,40247.0,40247.0
63401,La Tebaida,2014,41188.0,41188.0
63401,La Tebaida,2015,42163.0,42163.0
63401,La Tebaida,2016,43159.0,43159.0
63401,La Tebaida,2017,44187.0,44187.0
63401,La Tebaida,2018,45242.0,45242.0
63401,La Tebaida,2019,46323.0,46323.0
63401,La Tebaida,2020,34803.0,34803.0
63401,La Tebaida,2021,35225.0,35225.0
63401,La Tebaida,2022,35692.0,35692.0
63401,La Tebaida,2023,36192.0,36192.0
63401,La Tebaida,2024,35189.0,35189.0
63470,Montenegro,2002,39333.0,39333.0
63470,Montenegro,2003,39522.0,39522.0
63470,Montenegro,2004,44264.0,44264.0
63470,Montenegro,2005,45007.0,45007.0
63470,Montenegro,2006,45736.0,45736.0
63470,Montenegro,2007,40302.0,40302.0
63470,Montenegro,2008,40303.0,40303.0
63470,Montenegro,2009,40441.0,40441.0
63470,Montenegro,2010,40590.0,40590.0
63470,Montenegro,2011,40726.0,40726.0
63470,Montenegro,2012,40871.0,40871.0
63470,Montenegro,2013,41010.0,41010.0
63470,Montenegro,2014,41152.0,41152.0
63470,Montenegro,2015,41291.0,41291.0
63470,Montenegro,2016,41438.0,41438.0
63470,Montenegro,2017,41578.0,41578.0
63470,Montenegro,2018,41722.0,41722.0
63470,Montenegro,2019,41857.0,41857.0
63470,Montenegro,2020,37518.0,37518.0
63470,Montenegro,2021,37966.0,37966.0
63470,Montenegro,2022,38469.0,38469.0
63470,Montenegro,2023,39007.0,39007.0
63470,Montenegro,2024,38460.0,38460.0
63548,Pijao,2002,7025.0,7025.0
63548,Pijao,2003,6883.0,6883.0
63548,Pijao,2004,10149.0,10149.0
63548,Pijao,2005,10250.0,10250.0
63548,Pijao,2006,10355.0,10355.0
63548,Pijao,2007,6386.0,6386.0
63548,Pijao,2008,6513.0,6513.0
63548,Pijao,2009,6456.0,6456.0
63548,Pijao,2010,6399.0,6399.0
63548,Pijao,2011,6359.0,6359.0
63548,Pijao,2012,6300.0,6300.0
63548,Pijao,2013,6243.0,6243.0
63548,Pijao,2014,6203.0,6203.0
63548,Pijao,2015,6139.0,6139.0
63548,Pijao,2016,6097.0,6097.0
63548,Pijao,2017,6040.0,6040.0
63548,Pijao,2018,6000.0,6000.0
63548,Pijao,2019,5940.0,5940.0
63548,Pijao,2020,5121.0,5121.0
63548,Pijao,2021,5182.0,5182.0
63548,Pijao,2022,5251.0,5251.0
63548,Pijao,2023,5324.0,5324.0
63548,Pijao,2024,5452.0,5452.0
63594,Quimbaya,2002,33816.0,33816.0
63594,Quimbaya,2003,33877.0,33877.0
63594,Quimbaya,2004,42968.0,42968.0
63594,Quimbaya,2005,43656.0,43656.0
63594,Quimbaya,2006,44334.0,44334.0
63594,Quimbaya,2007,33955.0,33955.0
63594,Quimbaya,2008,34345.0,34345.0
63594,Quimbaya,2009,34437.0,34437.0
63594,Quimbaya,2010,34521.0,34521.0
63594,Quimbaya,2011,34602.0,34602.0
63594,Quimbaya,2012,34687.0,34687.0
63594,Quimbaya,2013,34777.0,34777.0
63594,Quimbaya,2014,34862.0,34862.0
63594,Quimbaya,2015,34948.0,34948.0
63594,Quimbaya,2016,35036.0,35036.0
63594,Quimbaya,2017,35118.0,35118.0
63594,Quimbaya,2018,35195.0,35195.0
63594,Quimbaya,2019,35276.0,35276.0
63594,Quimbaya,2020,31142.0,31142.0
63594,Quimbaya,2021,31514.0,31514.0
63594,Quimbaya,2022,31931.0,31931.0
63594,Quimbaya,2023,32378.0,32378.0
63594,Quimbaya,2024,32040.0,32040.0
63690,Salento,2002,7295.0,7295.0
63690,Salento,2003,7284.0,7284.0
63690,Salento,2004,9318.0,9318.0
63690,Salento,2005,9445.0,9445.0
63690,Salento,2006,9571.0,9571.0
63690,Salento,2007,7165.0,7165.0
63690,Salento,2008,7215.0,7215.0
63690,Salento,2009,7199.0,7199.0
63690,Salento,2010,7161.0,7161.0
63690,Salento,2011,7148.0,7148.0
63690,Salento,2012,7139.0,7139.0
63690,Salento,2013,7129.0,7129.0
63690,Salento,2014,7116.0,7116.0
63690,Salento,2015,7115.0,7115.0
63690,Salento,2016,7109.0,7109.0
63690,Salento,2017,7103.0,7103.0
63690,Salento,2018,7100.0,7100.0
63690,Salento,2019,7103.0,7103.0
63690,Salento,2020,9529.0,9529.0
63690,Salento,2021,9644.0,9644.0
63690,Salento,2022,9772.0,9772.0
63690,Salento,2023,9909.0,9909.0
63690,Salento,2024,9787.0,9787.0
66000,Risaralda,2002,8596839.0,8596839.0
66000,Risaralda,2003,8733741.0,8733741.0
66000,Risaralda,2004,9351374.0,9351374.0
66000,Risaralda,2005,9556642.0,9556642.0
66000,Risaralda,2006,9742439.0,9742439.0
66000,Risaralda,2007,9277846.0,9277846.0
66000,Risaralda,2008,9410216.0,9410216.0
66000,Risaralda,2009,9544437.0,9544437.0
66000,Risaralda,2010,9678229.0,9678229.0
66000,Risaralda,2011,9811944.0,9811944.0
66000,Risaralda,2012,9944895.0,9944895.0
66000,Risaralda,2013,10077276.0,10077276.0
66000,Risaralda,2014,10208848.0,10208848.0
66000,Risaralda,2015,10339646.0,10339646.0
66000,Risaralda,2016,10469515.0,10469515.0
66000,Risaralda,2017,10598631.0,10598631.0
66000,Risaralda,2018,10726971.0,10726971.0
66000,Risaralda,2019,10854621.0,10854621.0
66000,Risaralda,2020,10466083.0,10466083.0
66000,Risaralda,2021,10605306.0,10605306.0
66000,Risaralda,2022,10705678.0,10705678.0
66000,Risaralda,2023,10803604.0,10803604.0
66000,Risaralda,2024,10756663.0,10756663.0
66001,Pereira,2002,434730.0,434730.0
66001,Pereira,2003,437564.0,437564.0
66001,Pereira,2004,510739.0,510739.0
66001,Pereira,2005,521684.0,521684.0
66001,Pereira,2006,532323.0,532323.0
66001,Pereira,2007,452761.0,452761.0
66001,Pereira,2008,451645.0,451645.0
66001,Pereira,2009,454291.0,454291.0
66001,Pereira,2010,457103.0,457103.0
66001,Pereira,2011,459690.0,459690.0
66001,Pereira,2012,462209.0,462209.0
66001,Pereira,2013,464719.0,464719.0
66001,Pereira,2014,467185.0,467185.0
66001,Pereira,2015,469612.0,469612.0
66001,Pereira,2016,472000.0,472000.0
66001,Pereira,2017,474335.0,474335.0
66001,Pereira,2018,476636.0,476636.0
66001,Pereira,2019,478892.0,478892.0
66001,Pereira,2020,477027.0,477027.0
66001,Pereira,2021,480803.0,480803.0
66001,Pereira,2022,485373.0,485373.0
66001,Pereira,2023,490464.0,490464.0
66001,Pereira,2024,482483.0,482483.0
66045,Apía,2002,16988.0,16988.0
66045,Apía,2003,17169.0,17169.0
66045,Apía,2004,17642.0,17642.0
66045,Apía,2005,17697.0,17697.0
66045,Apía,2006,17777.0,17777.0
66045,Apía,2007,17744.0,17744.0
66045,Apía,2008,17947.0,17947.0
66045,Apía,2009,18100.0,18100.0
66045,Apía,2010,18247.0,18247.0
66045,Apía,2011,18399.0,18399.0
66045,Apía,2012,18540.0,18540.0
66045,Apía,2013,18692.0,18692.0
66045,Apía,2014,18839.0,18839.0
66045,Apía,2015,18982.0,18982.0
66045,Apía,2016,19129.0,19129.0
66045,Apía,2017,19271.0,19271.0
66045,Apía,2018,19426.0,19426.0
66045,Apía,2019,19577.0,19577.0
66045,Apía,2020,12221.0,12221.0
66045,Apía,2021,12315.0,12315.0
66045,Apía,2022,12432.0,12432.0
66045,Apía,2023,12563.0,12563.0
66045,Apía,2024,12637.0,12637.0
66075,Balboa,2002,6365.0,6365.0
66075,Balboa,2003,6360.0,6360.0
66075,Balboa,2004,7409.0,7409.0
66075,Balboa,2005,7421.0,7421.0
66075,Balboa,2006,7445.0,7445.0
66075,Balboa,2007,6280.0,6280.0
66075,Balboa,2008,6348.0,6348.0
66075,Balboa,2009,6343.0,6343.0
66075,Balboa,2010,6339.0,6339.0
66075,Balboa,2011,6337.0,6337.0
66075,Balboa,2012,6338.0,6338.0
66075,Balboa,2013,6332.0,6332.0
66075,Balboa,2014,6328.0,6328.0
66075,Balboa,2015,6336.0,6336.0
66075,Balboa,2016,6331.0,6331.0
66075,Balboa,2017,6328.0,6328.0
66075,Balboa,2018,6333.0,6333.0
66075,Balboa,2019,6329.0,6329.0
66075,Balboa,2020,6297.0,6297.0
66075,Balboa,2021,6346.0,6346.0
66075,Balboa,2022,6406.0,6406.0
66075,Balboa,2023,6473.0,6473.0
66075,Balboa,2024,6528.0,6528.0
66088,Belén de Umbría,2002,27756.0,27756.0
66088,Belén de Umbría,2003,27734.0,27734.0
66088,Belén de Umbría,2004,32929.0,32929.0
66088,Belén de Umbría,2005,33080.0,33080.0
66088,Belén de Umbría,2006,33274.0,33274.0
66088,Belén de Umbría,2007,27335.0,27335.0
66088,Belén de Umbría,2008,27739.0,27739.0
66088,Belén de Umbría,2009,27737.0,27737.0
66088,Belén de Umbría,2010,27719.0,27719.0
66088,Belén de Umbría,2011,27719.0,27719.0
66088,Belén de Umbría,2012,27726.0,27726.0
66088,Belén de Umbría,2013,27723.0,27723.0
66088,Belén de Umbría,2014,27725.0,27725.0
66088,Belén de Umbría,2015,27718.0,27718.0
66088,Belén de Umbría,2016,27724.0,27724.0
66088,Belén de Umbría,2017,27727.0,27727.0
66088,Belén de Umbría,2018,27728.0,27728.0
66088,Belén de Umbría,2019,27727.0,27727.0
66088,Belén de Umbría,2020,24708.0,24708.0
66088,Belén de Umbría,2021,24899.0,24899.0
66088,Belén de Umbría,2022,25135.0,25135.0
66088,Belén de Umbría,2023,25399.0,25399.0
66088,Belén de Umbría,2024,25317.0,25317.0
66170,Dosquebradas,2002,173367.0,173367.0
66170,Dosquebradas,2003,175304.0,175304.0
66170,Dosquebradas,2004,188547.0,188547.0
66170,Dosquebradas,2005,191909.0,191909.0
66170,Dosquebradas,2006,195211.0,195211.0
66170,Dosquebradas,2007,184725.0,184725.0
66170,Dosquebradas,2008,185209.0,185209.0
66170,Dosquebradas,2009,187153.0,187153.0
66170,Dosquebradas,2010,189112.0,189112.0
66170,Dosquebradas,2011,191073.0,191073.0
66170,Dosquebradas,2012,193024.0,193024.0
66170,Dosquebradas,2013,194976.0,194976.0
66170,Dosquebradas,2014,196926.0,196926.0
66170,Dosquebradas,2015,198877.0,198877.0
66170,Dosquebradas,2016,200832.0,200832.0
66170,Dosquebradas,2017,202795.0,202795.0
66170,Dosquebradas,2018,204739.0,204739.0
66170,Dosquebradas,2019,206692.0,206692.0
66170,Dosquebradas,2020,223782.0,223782.0
66170,Dosquebradas,2021,225554.0,225554.0
66170,Dosquebradas,2022,227696.0,227696.0
66170,Dosquebradas,2023,230086.0,230086.0
66170,Dosquebradas,2024,225939.0,225939.0
66318,Guática,2002,15881.0,15881.0
66318,Guática,2003,15838.0,15838.0
66318,Guática,2004,17941.0,17941.0
66318,Guática,2005,18017.0,18017.0
66318,Guática,2006,18116.0,18116.0
66318,Guática,2007,15643.0,15643.0
66318,Guática,2008,15623.0,15623.0
66318,Guática,2009,15584.0,15584.0
66318,Guática,2010,15537.0,15537.0
66318,Guática,2011,15483.0,15483.0
66318,Guática,2012,15446.0,15446.0
66318,Guática,2013,15396.0,15396.0
66318,Guática,2014,15354.0,15354.0
66318,Guática,2015,15310.0,15310.0
66318,Guática,2016,15265.0,15265.0
66318,Guática,2017,15217.0,15217.0
66318,Guática,2018,15169.0,15169.0
66318,Guática,2019,15124.0,15124.0
66318,Guática,2020,12110.0,12110.0
66318,Guática,2021,12203.0,12203.0
66318,Guática,2022,12319.0,12319.0
66318,Guática,2023,12449.0,12449.0
66318,Guática,2024,12435.0,12435.0
66383,La Celia,2002,8944.0,8944.0
66383,La Celia,2003,8867.0,8867.0
66383,La Celia,2004,11372.0,11372.0
66383,La Celia,2005,11435.0,11435.0
66383,La Celia,2006,11510.0,11510.0
66383,La Celia,2007,8532.0,8532.0
66383,La Celia,2008,8710.0,8710.0
66383,La Celia,2009,8693.0,8693.0
66383,La Celia,2010,8677.0,8677.0
66383,La Celia,2011,8665.0,8665.0
66383,La Celia,2012,8646.0,8646.0
66383,La Celia,2013,8632.0,8632.0
66383,La Celia,2014,8615.0,8615.0
66383,La Celia,2015,8591.0,8591.0
66383,La Celia,2016,8580.0,8580.0
66383,La Celia,2017,8568.0,8568.0
66383,La Celia,2018,8544.0,8544.0
66383,La Celia,2019,8523.0,8523.0
66383,La Celia,2020,7426.0,7426.0
66383,La Celia,2021,7483.0,7483.0
66383,La Celia,2022,7554.0,7554.0
66383,La Celia,2023,7634.0,7634.0
66383,La Celia,2024,7660.0,7660.0
66400,La Virginia,2002,31065.0,31065.0
66400,La Virginia,2003,31126.0,31126.0
66400,La Virginia,2004,33991.0,33991.0
66400,La Virginia,2005,34177.0,34177.0
66400,La Virginia,2006,34404.0,34404.0
66400,La Virginia,2007,31345.0,31345.0
66400,La Virginia,2008,31504.0,31504.0
66400,La Virginia,2009,31571.0,31571.0
66400,La Virginia,2010,31657.0,31657.0
66400,La Virginia,2011,31734.0,31734.0
66400,La Virginia,2012,31808.0,31808.0
66400,La Virginia,2013,31886.0,31886.0
66400,La Virginia,2014,31967.0,31967.0
66400,La Virginia,2015,32037.0,32037.0
66400,La Virginia,2016,32112.0,32112.0
66400,La Virginia,2017,32192.0,32192.0
66400,La Virginia,2018,32265.0,32265.0
66400,La Virginia,2019,32330.0,32330.0
66400,La Virginia,2020,27981.0,27981.0
66400,La Virginia,2021,28197.0,28197.0
66400,La Virginia,2022,28465.0,28465.0
66400,La Virginia,2023,28763.0,28763.0
66400,La Virginia,2024,28540.0,28540.0
66440,Marsella,2002,20980.0,20980.0
66440,Marsella,2003,21131.0,21131.0
66440,Marsella,2004,22768.0,22768.0
66440,Marsella,2005,22962.0,22962.0
66440,Marsella,2006,23171.0,23171.0
66440,Marsella,2007,21677.0,21677.0
66440,Marsella,2008,21979.0,21979.0
66440,Marsella,2009,22164.0,22164.0
66440,Marsella,2010,22347.0,22347.0
66440,Marsella,2011,22527.0,22527.0
66440,Marsella,2012,22720.0,22720.0
66440,Marsella,2013,22908.0,22908.0
66440,Marsella,2014,23104.0,23104.0
66440,Marsella,2015,23304.0,23304.0
66440,Marsella,2016,23504.0,23504.0
66440,Marsella,2017,23707.0,23707.0
66440,Marsella,2018,23917.0,23917.0
66440,Marsella,2019,24131.0,24131.0
66440,Marsella,2020,16716.0,16716.0
66440,Marsella,2021,16845.0,16845.0
66440,Marsella,2022,17005.0,17005.0
66440,Marsella,2023,17183.0,17183.0
66440,Marsella,2024,17234.0,17234.0
66456,Mistrató,2002,15029.0,15029.0
66456,Mistrató,2003,15066.0,15066.0
66456,Mistrató,2004,19689.0,19689.0
66456,Mistrató,2005,19969.0,19969.0
66456,Mistrató,2006,20247.0,20247.0
66456,Mistrató,2007,14982.0,14982.0
66456,Mistrató,2008,15466.0,15466.0
66456,Mistrató,2009,15578.0,15578.0
66456,Mistrató,2010,15598.0,15598.0
66456,Mistrató,2011,15702.0,15702.0
66456,Mistrató,2012,15815.0,15815.0
66456,Mistrató,2013,15930.0,15930.0
66456,Mistrató,2014,16053.0,16053.0
66456,Mistrató,2015,16185.0,16185.0
66456,Mistrató,2016,16318.0,16318.0
66456,Mistrató,2017,16454.0,16454.0
66456,Mistrató,2018,16595.0,16595.0
66456,Mistrató,2019,16750.0,16750.0
66456,Mistrató,2020,17257.0,17257.0
66456,Mistrató,2021,17390.0,17390.0
66456,Mistrató,2022,17555.0,17555.0
66456,Mistrató,2023,17740.0,17740.0
66456,Mistrató,2024,17557.0,17557.0
66572,Pueblo Rico,2002,11690.0,11690.0
66572,Pueblo Rico,2003,11781.0,11781.0
66572,Pueblo Rico,2004,15166.0,15166.0
66572,Pueblo Rico,2005,15257.0,15257.0
66572,Pueblo Rico,2006,15363.0,15363.0
66572,Pueblo Rico,2007,11744.0,11744.0
66572,Pueblo Rico,2008,12366.0,12366.0
66572,Pueblo Rico,2009,12505.0,12505.0
66572,Pueblo Rico,2010,12543.0,12543.0
66572,Pueblo Rico,2011,12677.0,12677.0
66572,Pueblo Rico,2012,12825.0,12825.0
66572,Pueblo Rico,2013,12969.0,12969.0
66572,Pueblo Rico,2014,13125.0,13125.0
66572,Pueblo Rico,2015,13293.0,13293.0
66572,Pueblo Rico,2016,13458.0,13458.0
66572,Pueblo Rico,2017,13630.0,13630.0
66572,Pueblo Rico,2018,13817.0,13817.0
66572,Pueblo Rico,2019,14003.0,14003.0
66572,Pueblo Rico,2020,16450.0,16450.0
66572,Pueblo Rico,2021,16577.0,16577.0
66572,Pueblo Rico,2022,16734.0,16734.0
66572,Pueblo Rico,2023,16910.0,16910.0
66572,Pueblo Rico,2024,16789.0,16789.0
66594,Quinchía,2002,33236.0,33236.0
66594,Quinchía,2003,33263.0,33263.0
66594,Quinchía,2004,40943.0,40943.0
66594,Quinchía,2005,41247.0,41247.0
66594,Quinchía,2006,41589.0,41589.0
66594,Quinchía,2007,32816.0,32816.0
66594,Quinchía,2008,33421.0,33421.0
66594,Quinchía,2009,33459.0,33459.0
66594,Quinchía,2010,33503.0,33503.0
66594,Quinchía,2011,33553.0,33553.0
66594,Quinchía,2012,33602.0,33602.0
66594,Quinchía,2013,33651.0,33651.0
66594,Quinchía,2014,33702.0,33702.0
66594,Quinchía,2015,33757.0,33757.0
66594,Quinchía,2016,33816.0,33816.0
66594,Quinchía,2017,33885.0,33885.0
66594,Quinchía,2018,33941.0,33941.0
66594,Quinchía,2019,34005.0,34005.0
66594,Quinchía,2020,27274.0,27274.0
66594,Quinchía,2021,27484.0,27484.0
66594,Quinchía,2022,27746.0,27746.0
66594,Quinchía,2023,28037.0,28037.0
66594,Quinchía,2024,27939.0,27939.0
66682,Santa Rosa de Cabal,2002,69069.0,69069.0
66682,Santa Rosa de Cabal,2003,69375.0,69375.0
66682,Santa Rosa de Cabal,2004,75015.0,75015.0
66682,Santa Rosa de Cabal,2005,75532.0,75532.0
66682,Santa Rosa de Cabal,2006,76130.0,76130.0
66682,Santa Rosa de Cabal,2007,70501.0,70501.0
66682,Santa Rosa de Cabal,2008,70701.0,70701.0
66682,Santa Rosa de Cabal,2009,70934.0,70934.0
66682,Santa Rosa de Cabal,2010,71168.0,71168.0
66682,Santa Rosa de Cabal,2011,71379.0,71379.0
66682,Santa Rosa de Cabal,2012,71601.0,71601.0
66682,Santa Rosa de Cabal,2013,71810.0,71810.0
66682,Santa Rosa de Cabal,2014,72025.0,72025.0
66682,Santa Rosa de Cabal,2015,72230.0,72230.0
66682,Santa Rosa de Cabal,2016,72434.0,72434.0
66682,Santa Rosa de Cabal,2017,72634.0,72634.0
66682,Santa Rosa de Cabal,2018,72836.0,72836.0
66682,Santa Rosa de Cabal,2019,73028.0,73028.0
66682,Santa Rosa de Cabal,2020,79372.0,79372.0
66682,Santa Rosa de Cabal,2021,80000.0,80000.0
66682,Santa Rosa de Cabal,2022,80760.0,80760.0
66682,Santa Rosa de Cabal,2023,81608.0,81608.0
66682,Santa Rosa de Cabal,2024,79960.0,79960.0
66687,Santuario,2002,15372.0,15372.0
66687,Santuario,2003,15386.0,15386.0
66687,Santuario,2004,15405.0,15405.0
66687,Santuario,2005,15152.0,15152.0
66687,Santuario,2006,14998.0,14998.0
66687,Santuario,2007,15154.0,15154.0
66687,Santuario,2008,15512.0,15512.0
66687,Santuario,2009,15541.0,15541.0
66687,Santuario,2010,15555.0,15555.0
66687,Santuario,2011,15585.0,15585.0
66687,Santuario,2012,15610.0,15610.0
66687,Santuario,2013,15651.0,15651.0
66687,Santuario,2014,15684.0,15684.0
66687,Santuario,2015,15721.0,15721.0
